,DATETIME,Level
6070.870345,2017-09-05T02:30:00,6070.870345
6073.552327,2017-09-05T02:31:00,6073.552327
6073.924414,2017-09-05T02:32:00,6073.924414
6076.449805,2017-09-05T02:33:00,6076.449805
6080.316585,2017-09-05T02:34:00,6080.316585
6086.121598,2017-09-05T02:35:00,6086.121598
6092.425488,2017-09-05T02:36:00,6092.425488
6096.869303,2017-09-05T02:37:00,6096.869303
6098.791816,2017-09-05T02:38:00,6098.791816
6099.825391,2017-09-05T02:39:00,6099.825391
6105.228906,2017-09-05T02:40:00,6105.228906
6114.352572,2017-09-05T02:41:00,6114.352572
6118.937676,2017-09-05T02:42:00,6118.937676
6121.263672,2017-09-05T02:43:00,6121.263672
6123.216553,2017-09-05T02:44:00,6123.216553
6124.875537,2017-09-05T02:45:00,6124.875537
6128.959388,2017-09-05T02:46:00,6128.959388
6136.435807,2017-09-05T02:47:00,6136.435807
6141.599548,2017-09-05T02:48:00,6141.599548
6145.514909,2017-09-05T02:49:00,6145.514909
6147.262598,2017-09-05T02:50:00,6147.262598
6150.541797,2017-09-05T02:51:00,6150.541797
6154.917305,2017-09-05T02:52:00,6154.917305
6161.037188,2017-09-05T02:53:00,6161.037188
6164.637686,2017-09-05T02:54:00,6164.637686
6168.92981,2017-09-05T02:55:00,6168.92981
6171.0245,2017-09-05T02:56:00,6171.0245
6172.605355,2017-09-05T02:57:00,6172.605355
6175.655771,2017-09-05T02:58:00,6175.655771
6181.244702,2017-09-05T02:59:00,6181.244702
6185.791325,2017-09-05T03:00:00,6185.791325
6195.91805,2017-09-05T03:01:00,6195.91805
6198.15957,2017-09-05T03:02:00,6198.15957
6199.965332,2017-09-05T03:03:00,6199.965332
6200.858184,2017-09-05T03:04:00,6200.858184
6204.869788,2017-09-05T03:05:00,6204.869788
6209.024959,2017-09-05T03:06:00,6209.024959
6211.99082,2017-09-05T03:07:00,6211.99082
6216.457393,2017-09-05T03:08:00,6216.457393
6219.185718,2017-09-05T03:09:00,6219.185718
6223.172046,2017-09-05T03:10:00,6223.172046
6226.292139,2017-09-05T03:11:00,6226.292139
6229.067383,2017-09-05T03:12:00,6229.067383
6236.518689,2017-09-05T03:13:00,6236.518689
6240.770068,2017-09-05T03:14:00,6240.770068
6243.8979,2017-09-05T03:15:00,6243.8979
6246.370674,2017-09-05T03:16:00,6246.370674
6247.239736,2017-09-05T03:17:00,6247.239736
6253.456616,2017-09-05T03:18:00,6253.456616
6254.498975,2017-09-05T03:19:00,6254.498975
6259.586768,2017-09-05T03:20:00,6259.586768
6263.631689,2017-09-05T03:21:00,6263.631689
6269.108521,2017-09-05T03:22:00,6269.108521
6271.649512,2017-09-05T03:23:00,6271.649512
6278.212988,2017-09-05T03:24:00,6278.212988
6281.271054,2017-09-05T03:25:00,6281.271054
6284.443197,2017-09-05T03:26:00,6284.443197
6288.652344,2017-09-05T03:27:00,6288.652344
6289.827148,2017-09-05T03:28:00,6289.827148
6292.102905,2017-09-05T03:29:00,6292.102905
6296.728149,2017-09-05T03:30:00,6296.728149
6302.160889,2017-09-05T03:31:00,6302.160889
6306.076335,2017-09-05T03:32:00,6306.076335
6306.859375,2017-09-05T03:33:00,6306.859375
6312.438965,2017-09-05T03:34:00,6312.438965
6316.84375,2017-09-05T03:35:00,6316.84375
6321.54248,2017-09-05T03:36:00,6321.54248
6324.55249,2017-09-05T03:37:00,6324.55249
6328.00293,2017-09-05T03:38:00,6328.00293
6330.352539,2017-09-05T03:39:00,6330.352539
6333.406934,2017-09-05T03:40:00,6333.406934
6337.400879,2017-09-05T03:41:00,6337.400879
6339.676636,2017-09-05T03:42:00,6339.676636
6342.451563,2017-09-05T03:43:00,6342.451563
6345.623047,2017-09-05T03:44:00,6345.623047
6351.055908,2017-09-05T03:45:00,6351.055908
6356.194824,2017-09-05T03:46:00,6356.194824
6361.872233,2017-09-05T03:47:00,6361.872233
6364.025716,2017-09-05T03:48:00,6364.025716
6367.647949,2017-09-05T03:49:00,6367.647949
6369.311686,2017-09-05T03:50:00,6369.311686
6374.034668,2017-09-05T03:51:00,6374.034668
6376.751139,2017-09-05T03:52:00,6376.751139
6378.219238,2017-09-05T03:53:00,6378.219238
6380.862305,2017-09-05T03:54:00,6380.862305
6386.001465,2017-09-05T03:55:00,6386.001465
6389.231567,2017-09-05T03:56:00,6389.231567
6392.608887,2017-09-05T03:57:00,6392.608887
6398.247852,2017-09-05T03:58:00,6398.247852
6402.593994,2017-09-05T03:59:00,6402.593994
6407.390381,2017-09-05T04:00:00,6407.390381
6408.6875,2017-09-05T04:01:00,6408.6875
6411.4625,2017-09-05T04:02:00,6411.4625
6413.576953,2017-09-05T04:03:00,6413.576953
6416.719043,2017-09-05T04:04:00,6416.719043
6420.037305,2017-09-05T04:05:00,6420.037305
6425.451139,2017-09-05T04:06:00,6425.451139
6429.576328,2017-09-05T04:07:00,6429.576328
6431.571643,2017-09-05T04:08:00,6431.571643
6436.600635,2017-09-05T04:09:00,6436.600635
6442.407764,2017-09-05T04:10:00,6442.407764
6444.793896,2017-09-05T04:11:00,6444.793896
6450.483447,2017-09-05T04:12:00,6450.483447
6452.945586,2017-09-05T04:13:00,6452.945586
6455.365234,2017-09-05T04:14:00,6455.365234
6459.050952,2017-09-05T04:15:00,6459.050952
6461.649642,2017-09-05T04:16:00,6461.649642
6466.642155,2017-09-05T04:17:00,6466.642155
6469.086792,2017-09-05T04:18:00,6469.086792
6472.794092,2017-09-05T04:19:00,6472.794092
6481.853467,2017-09-05T04:20:00,6481.853467
6486.131934,2017-09-05T04:21:00,6486.131934
6488.589144,2017-09-05T04:22:00,6488.589144
6492.328117,2017-09-05T04:23:00,6492.328117
6494.111553,2017-09-05T04:24:00,6494.111553
6498.211328,2017-09-05T04:25:00,6498.211328
6501.930843,2017-09-05T04:26:00,6501.930843
6506.56874,2017-09-05T04:27:00,6506.56874
6510.226815,2017-09-05T04:28:00,6510.226815
6512.341219,2017-09-05T04:29:00,6512.341219
6516.242188,2017-09-05T04:30:00,6516.242188
6520.838354,2017-09-05T04:31:00,6520.838354
6527.049365,2017-09-05T04:32:00,6527.049365
6530.910889,2017-09-05T04:33:00,6530.910889
6534.461455,2017-09-05T04:34:00,6534.461455
6536.057052,2017-09-05T04:35:00,6536.057052
6537.30791,2017-09-05T04:36:00,6537.30791
6541.047103,2017-09-05T04:37:00,6541.047103
6545.491211,2017-09-05T04:38:00,6545.491211
6550.385579,2017-09-05T04:39:00,6550.385579
6552.911165,2017-09-05T04:40:00,6552.911165
6557.824967,2017-09-05T04:41:00,6557.824967
6561.657324,2017-09-05T04:42:00,6561.657324
6567.603809,2017-09-05T04:43:00,6567.603809
6571.010205,2017-09-05T04:44:00,6571.010205
6574.534033,2017-09-05T04:45:00,6574.534033
6579.204102,2017-09-05T04:46:00,6579.204102
6581.318555,2017-09-05T04:47:00,6581.318555
6584.172734,2017-09-05T04:48:00,6584.172734
6586.702214,2017-09-05T04:49:00,6586.702214
6590.108757,2017-09-05T04:50:00,6590.108757
6593.554395,2017-09-05T04:51:00,6593.554395
6599.349121,2017-09-05T04:52:00,6599.349121
6606.064355,2017-09-05T04:53:00,6606.064355
6611.589551,2017-09-05T04:54:00,6611.589551
6613.798047,2017-09-05T04:55:00,6613.798047
6615.413086,2017-09-05T04:56:00,6615.413086
6620.317188,2017-09-05T04:57:00,6620.317188
6623.958496,2017-09-05T04:58:00,6623.958496
6628.892324,2017-09-05T04:59:00,6628.892324
6632.377051,2017-09-05T05:00:00,6632.377051
6635.587695,2017-09-05T05:01:00,6635.587695
6637.702148,2017-09-05T05:02:00,6637.702148
6645.689453,2017-09-05T05:03:00,6645.689453
6650.846133,2017-09-05T05:04:00,6650.846133
6655.047363,2017-09-05T05:05:00,6655.047363
6659.667871,2017-09-05T05:06:00,6659.667871
6660.900977,2017-09-05T05:07:00,6660.900977
6663.5146,2017-09-05T05:08:00,6663.5146
6667.537939,2017-09-05T05:09:00,6667.537939
6671.649512,2017-09-05T05:10:00,6671.649512
6674.29291,2017-09-05T05:11:00,6674.29291
6678.854395,2017-09-05T05:12:00,6678.854395
6685.422363,2017-09-05T05:13:00,6685.422363
6689.703481,2017-09-05T05:14:00,6689.703481
6695.377441,2017-09-05T05:15:00,6695.377441
6698.446375,2017-09-05T05:16:00,6698.446375
6702.039168,2017-09-05T05:17:00,6702.039168
6703.336694,2017-09-05T05:18:00,6703.336694
6709.253882,2017-09-05T05:19:00,6709.253882
6711.324033,2017-09-05T05:20:00,6711.324033
6715.86415,2017-09-05T05:21:00,6715.86415
6719.088584,2017-09-05T05:22:00,6719.088584
6726.506348,2017-09-05T05:23:00,6726.506348
6731.924243,2017-09-05T05:24:00,6731.924243
6738.011836,2017-09-05T05:25:00,6738.011836
6739.667049,2017-09-05T05:26:00,6739.667049
6743.166691,2017-09-05T05:27:00,6743.166691
6745.999482,2017-09-05T05:28:00,6745.999482
6751.18844,2017-09-05T05:29:00,6751.18844
6753.846191,2017-09-05T05:30:00,6753.846191
6758.397957,2017-09-05T05:31:00,6758.397957
6762.098047,2017-09-05T05:32:00,6762.098047
6767.825146,2017-09-05T05:33:00,6767.825146
6773.057227,2017-09-05T05:34:00,6773.057227
6778.162,2017-09-05T05:35:00,6778.162
6781.612292,2017-09-05T05:36:00,6781.612292
6783.946948,2017-09-05T05:37:00,6783.946948
6787.955347,2017-09-05T05:38:00,6787.955347
6791.294238,2017-09-05T05:39:00,6791.294238
6794.73916,2017-09-05T05:40:00,6794.73916
6797.995684,2017-09-05T05:41:00,6797.995684
6802.985783,2017-09-05T05:42:00,6802.985783
6806.940576,2017-09-05T05:43:00,6806.940576
6812.593616,2017-09-05T05:44:00,6812.593616
6817.641709,2017-09-05T05:45:00,6817.641709
6821.016781,2017-09-05T05:46:00,6821.016781
6822.65634,2017-09-05T05:47:00,6822.65634
6827.526855,2017-09-05T05:48:00,6827.526855
6830.678874,2017-09-05T05:49:00,6830.678874
6835.690454,2017-09-05T05:50:00,6835.690454
6838.999316,2017-09-05T05:51:00,6838.999316
6842.703154,2017-09-05T05:52:00,6842.703154
6847.121423,2017-09-05T05:53:00,6847.121423
6852.899072,2017-09-05T05:54:00,6852.899072
6856.879028,2017-09-05T05:55:00,6856.879028
6860.520264,2017-09-05T05:56:00,6860.520264
6862.708057,2017-09-05T05:57:00,6862.708057
6865.468408,2017-09-05T05:58:00,6865.468408
6870.196484,2017-09-05T05:59:00,6870.196484
6871.764629,2017-09-05T06:00:00,6871.764629
6875.423584,2017-09-05T06:01:00,6875.423584
6877.346875,2017-09-05T06:02:00,6877.346875
6881.77631,2017-09-05T06:03:00,6881.77631
6882.862866,2017-09-05T06:04:00,6882.862866
6886.847168,2017-09-05T06:05:00,6886.847168
6892.764233,2017-09-05T06:06:00,6892.764233
6896.179346,2017-09-05T06:07:00,6896.179346
6898.887207,2017-09-05T06:08:00,6898.887207
6901.197201,2017-09-05T06:09:00,6901.197201
6903.796885,2017-09-05T06:10:00,6903.796885
6907.363916,2017-09-05T06:11:00,6907.363916
6909.047803,2017-09-05T06:12:00,6909.047803
6913.46722,2017-09-05T06:13:00,6913.46722
6915.42972,2017-09-05T06:14:00,6915.42972
6919.114834,2017-09-05T06:15:00,6919.114834
6921.205811,2017-09-05T06:16:00,6921.205811
6925.874984,2017-09-05T06:17:00,6925.874984
6929.992373,2017-09-05T06:18:00,6929.992373
6933.216565,2017-09-05T06:19:00,6933.216565
6936.446924,2017-09-05T06:20:00,6936.446924
6940.293945,2017-09-05T06:21:00,6940.293945
6942.393506,2017-09-05T06:22:00,6942.393506
6945.403613,2017-09-05T06:23:00,6945.403613
6948.560767,2017-09-05T06:24:00,6948.560767
6950.161572,2017-09-05T06:25:00,6950.161572
6954.214136,2017-09-05T06:26:00,6954.214136
6956.490986,2017-09-05T06:27:00,6956.490986
6959.006641,2017-09-05T06:28:00,6959.006641
6962.4757,2017-09-05T06:29:00,6962.4757
6965.657113,2017-09-05T06:30:00,6965.657113
6969.308276,2017-09-05T06:31:00,6969.308276
6973.389917,2017-09-05T06:32:00,6973.389917
6977.295898,2017-09-05T06:33:00,6977.295898
6979.762695,2017-09-05T06:34:00,6979.762695
6982.385872,2017-09-05T06:35:00,6982.385872
6985.224609,2017-09-05T06:36:00,6985.224609
6987.926237,2017-09-05T06:37:00,6987.926237
6989.934824,2017-09-05T06:38:00,6989.934824
6993.611602,2017-09-05T06:39:00,6993.611602
6996.101777,2017-09-05T06:40:00,6996.101777
6999.860547,2017-09-05T06:41:00,6999.860547
7003.079102,2017-09-05T06:42:00,7003.079102
7003.989648,2017-09-05T06:43:00,7003.989648
7008.834766,2017-09-05T06:44:00,7008.834766
7012.105013,2017-09-05T06:45:00,7012.105013
7009.598145,2017-09-05T06:46:00,7009.598145
7009.803906,2017-09-05T06:47:00,7009.803906
7010.274219,2017-09-05T06:48:00,7010.274219
7009.598145,2017-09-05T06:49:00,7009.598145
7009.735433,2017-09-05T06:50:00,7009.735433
7011.145833,2017-09-05T06:51:00,7011.145833
7008.129883,2017-09-05T06:52:00,7008.129883
7008.658545,2017-09-05T06:53:00,7008.658545
7013.123242,2017-09-05T06:54:00,7013.123242
7019.319141,2017-09-05T06:55:00,7019.319141
7020.464355,2017-09-05T06:56:00,7020.464355
7019.994531,2017-09-05T06:57:00,7019.994531
7024.419287,2017-09-05T06:58:00,7024.419287
7024.869629,2017-09-05T06:59:00,7024.869629
7024.223535,2017-09-05T07:00:00,7024.223535
7024.008171,2017-09-05T07:01:00,7024.008171
7027.923462,2017-09-05T07:02:00,7027.923462
7024.846113,2017-09-05T07:03:00,7024.846113
7022.872461,2017-09-05T07:04:00,7022.872461
7024.712858,2017-09-05T07:05:00,7024.712858
7028.158301,2017-09-05T07:06:00,7028.158301
7026.455078,2017-09-05T07:07:00,7026.455078
7026.161621,2017-09-05T07:08:00,7026.161621
7023.577441,2017-09-05T07:09:00,7023.577441
7027.33623,2017-09-05T07:10:00,7027.33623
7025.691797,2017-09-05T07:11:00,7025.691797
7028.158301,2017-09-05T07:12:00,7028.158301
7024.869629,2017-09-05T07:13:00,7024.869629
7025.515625,2017-09-05T07:14:00,7025.515625
7024.869629,2017-09-05T07:15:00,7024.869629
7024.587676,2017-09-05T07:16:00,7024.587676
7019.524805,2017-09-05T07:17:00,7019.524805
7024.536589,2017-09-05T07:18:00,7024.536589
7023.988525,2017-09-05T07:19:00,7023.988525
7027.336133,2017-09-05T07:20:00,7027.336133
7026.455436,2017-09-05T07:21:00,7026.455436
7023.870996,2017-09-05T07:22:00,7023.870996
7030.096362,2017-09-05T07:23:00,7030.096362
7022.970345,2017-09-05T07:24:00,7022.970345
7027.864746,2017-09-05T07:25:00,7027.864746
7023.871094,2017-09-05T07:26:00,7023.871094
7027.301074,2017-09-05T07:27:00,7027.301074
7027.659424,2017-09-05T07:28:00,7027.659424
7028.540039,2017-09-05T07:29:00,7028.540039
7021.981852,2017-09-05T07:30:00,7021.981852
7027.855062,2017-09-05T07:31:00,7027.855062
7025.677124,2017-09-05T07:32:00,7025.677124
7024.502319,2017-09-05T07:33:00,7024.502319
7028.686971,2017-09-05T07:34:00,7028.686971
7026.190918,2017-09-05T07:35:00,7026.190918
7026.288737,2017-09-05T07:36:00,7026.288737
7030.44873,2017-09-05T07:37:00,7030.44873
7027.732544,2017-09-05T07:38:00,7027.732544
7028.83374,2017-09-05T07:39:00,7028.83374
7029.861572,2017-09-05T07:40:00,7029.861572
7028.0507,2017-09-05T07:41:00,7028.0507
7030.214014,2017-09-05T07:42:00,7030.214014
7030.497721,2017-09-05T07:43:00,7030.497721
7028.68689,2017-09-05T07:44:00,7028.68689
7024.869629,2017-09-05T07:45:00,7024.869629
7026.631348,2017-09-05T07:46:00,7026.631348
7029.225179,2017-09-05T07:47:00,7029.225179
7030.44873,2017-09-05T07:48:00,7030.44873
7024.942871,2017-09-05T07:49:00,7024.942871
7032.651367,2017-09-05T07:50:00,7032.651367
7028.687012,2017-09-05T07:51:00,7028.687012
7025.603597,2017-09-05T07:52:00,7025.603597
7030.595703,2017-09-05T07:53:00,7030.595703
7031.770264,2017-09-05T07:54:00,7031.770264
7031.109497,2017-09-05T07:55:00,7031.109497
7026.190918,2017-09-05T07:56:00,7026.190918
7030.155396,2017-09-05T07:57:00,7030.155396
7030.44873,2017-09-05T07:58:00,7030.44873
7028.637939,2017-09-05T07:59:00,7028.637939
7030.351237,2017-09-05T08:00:00,7030.351237
7028.099609,2017-09-05T08:01:00,7028.099609
7033.140951,2017-09-05T08:02:00,7033.140951
7033.38562,2017-09-05T08:03:00,7033.38562
7034.927368,2017-09-05T08:04:00,7034.927368
7035.074097,2017-09-05T08:05:00,7035.074097
7034.486816,2017-09-05T08:06:00,7034.486816
7036.439551,2017-09-05T08:07:00,7036.439551
7036.175293,2017-09-05T08:08:00,7036.175293
7036.615723,2017-09-05T08:09:00,7036.615723
7035.734863,2017-09-05T08:10:00,7035.734863
7035.294434,2017-09-05T08:11:00,7035.294434
7035.147461,2017-09-05T08:12:00,7035.147461
7035.330994,2017-09-05T08:13:00,7035.330994
7035.881592,2017-09-05T08:14:00,7035.881592
7036.689209,2017-09-05T08:15:00,7036.689209
7036.175293,2017-09-05T08:16:00,7036.175293
7036.836182,2017-09-05T08:17:00,7036.836182
7036.689209,2017-09-05T08:18:00,7036.689209
7035.881592,2017-09-05T08:19:00,7035.881592
7034.88335,2017-09-05T08:20:00,7034.88335
7035.495862,2017-09-05T08:21:00,7035.495862
7036.32207,2017-09-05T08:22:00,7036.32207
7036.32207,2017-09-05T08:23:00,7036.32207
7036.341829,2017-09-05T08:24:00,7036.341829
7035.558691,2017-09-05T08:25:00,7035.558691
7036.615723,2017-09-05T08:26:00,7036.615723
7036.615723,2017-09-05T08:27:00,7036.615723
7036.615723,2017-09-05T08:28:00,7036.615723
7035.294287,2017-09-05T08:29:00,7035.294287
7035.793587,2017-09-05T08:30:00,7035.793587
7036.615723,2017-09-05T08:31:00,7036.615723
7036.615723,2017-09-05T08:32:00,7036.615723
7036.615723,2017-09-05T08:33:00,7036.615723
7036.498291,2017-09-05T08:34:00,7036.498291
7035.353223,2017-09-05T08:35:00,7035.353223
7035.744792,2017-09-05T08:36:00,7035.744792
7035.930534,2017-09-05T08:37:00,7035.930534
7036.615723,2017-09-05T08:38:00,7036.615723
7036.145879,2017-09-05T08:39:00,7036.145879
7036.419954,2017-09-05T08:40:00,7036.419954
7036.488558,2017-09-05T08:41:00,7036.488558
7036.44943,2017-09-05T08:42:00,7036.44943
7035.930534,2017-09-05T08:43:00,7035.930534
7036.390739,2017-09-05T08:44:00,7036.390739
7036.547249,2017-09-05T08:45:00,7036.547249
7036.615723,2017-09-05T08:46:00,7036.615723
7036.615723,2017-09-05T08:47:00,7036.615723
7036.615723,2017-09-05T08:48:00,7036.615723
7036.390739,2017-09-05T08:49:00,7036.390739
7036.547249,2017-09-05T08:50:00,7036.547249
7036.615723,2017-09-05T08:51:00,7036.615723
7036.419954,2017-09-05T08:52:00,7036.419954
7036.615723,2017-09-05T08:53:00,7036.615723
7036.615723,2017-09-05T08:54:00,7036.615723
7035.793587,2017-09-05T08:55:00,7035.793587
7036.615723,2017-09-05T08:56:00,7036.615723
7036.747998,2017-09-05T08:57:00,7036.747998
7036.777393,2017-09-05T08:58:00,7036.777393
7035.852311,2017-09-05T08:59:00,7035.852311
7036.615723,2017-09-05T09:00:00,7036.615723
7036.615723,2017-09-05T09:01:00,7036.615723
7036.84598,2017-09-05T09:02:00,7036.84598
7036.679411,2017-09-05T09:03:00,7036.679411
7036.84598,2017-09-05T09:04:00,7036.84598
7036.679411,2017-09-05T09:05:00,7036.679411
7036.615723,2017-09-05T09:06:00,7036.615723
7036.385848,2017-09-05T09:07:00,7036.385848
7036.55214,2017-09-05T09:08:00,7036.55214
7036.615723,2017-09-05T09:09:00,7036.615723
7035.720178,2017-09-05T09:10:00,7035.720178
7036.297599,2017-09-05T09:11:00,7036.297599
7036.615723,2017-09-05T09:12:00,7036.615723
7036.615723,2017-09-05T09:13:00,7036.615723
7036.615723,2017-09-05T09:14:00,7036.615723
7036.615723,2017-09-05T09:15:00,7036.615723
7036.615723,2017-09-05T09:16:00,7036.615723
7036.615723,2017-09-05T09:17:00,7036.615723
7036.615723,2017-09-05T09:18:00,7036.615723
7036.752783,2017-09-05T09:19:00,7036.752783
7036.840894,2017-09-05T09:20:00,7036.840894
7035.265072,2017-09-05T09:21:00,7035.265072
7036.434757,2017-09-05T09:22:00,7036.434757
7036.503231,2017-09-05T09:23:00,7036.503231
7036.434757,2017-09-05T09:24:00,7036.434757
7035.265072,2017-09-05T09:25:00,7035.265072
7036.615723,2017-09-05T09:26:00,7036.615723
7036.615723,2017-09-05T09:27:00,7036.615723
7036.615723,2017-09-05T09:28:00,7036.615723
7036.650016,2017-09-05T09:29:00,7036.650016
7036.601282,2017-09-05T09:30:00,7036.601282
7035.940322,2017-09-05T09:31:00,7035.940322
7036.615723,2017-09-05T09:32:00,7036.615723
7036.796989,2017-09-05T09:33:00,7036.796989
7036.909668,2017-09-05T09:34:00,7036.909668
7036.356502,2017-09-05T09:35:00,7036.356502
7036.581486,2017-09-05T09:36:00,7036.581486
7036.356502,2017-09-05T09:37:00,7036.356502
7036.581486,2017-09-05T09:38:00,7036.581486
7036.322266,2017-09-05T09:39:00,7036.322266
7036.322266,2017-09-05T09:40:00,7036.322266
7036.322266,2017-09-05T09:41:00,7036.322266
7036.322266,2017-09-05T09:42:00,7036.322266
7036.322266,2017-09-05T09:43:00,7036.322266
7036.356502,2017-09-05T09:44:00,7036.356502
7036.615723,2017-09-05T09:45:00,7036.615723
7035.100645,2017-09-05T09:46:00,7035.100645
7036.532576,2017-09-05T09:47:00,7036.532576
7036.322266,2017-09-05T09:48:00,7036.322266
7036.322266,2017-09-05T09:49:00,7036.322266
7036.405412,2017-09-05T09:50:00,7036.405412
7036.615723,2017-09-05T09:51:00,7036.615723
7036.615723,2017-09-05T09:52:00,7036.615723
7036.615723,2017-09-05T09:53:00,7036.615723
7036.615723,2017-09-05T09:54:00,7036.615723
7035.734766,2017-09-05T09:55:00,7035.734766
7036.556992,2017-09-05T09:56:00,7036.556992
7036.332048,2017-09-05T09:57:00,7036.332048
7036.322266,2017-09-05T09:58:00,7036.322266
7035.67627,2017-09-05T09:59:00,7035.67627
7036.263379,2017-09-05T10:00:00,7036.263379
7036.615723,2017-09-05T10:01:00,7036.615723
7036.527686,2017-09-05T10:02:00,7036.527686
7035.264941,2017-09-05T10:03:00,7035.264941
7035.245345,2017-09-05T10:04:00,7035.245345
7036.322266,2017-09-05T10:05:00,7036.322266
7036.322266,2017-09-05T10:06:00,7036.322266
7036.508122,2017-09-05T10:07:00,7036.508122
7036.429867,2017-09-05T10:08:00,7036.429867
7036.322266,2017-09-05T10:09:00,7036.322266
7036.322266,2017-09-05T10:10:00,7036.322266
7036.322266,2017-09-05T10:11:00,7036.322266
7036.234082,2017-09-05T10:12:00,7036.234082
7036.116504,2017-09-05T10:13:00,7036.116504
7036.322266,2017-09-05T10:14:00,7036.322266
7036.322266,2017-09-05T10:15:00,7036.322266
7036.439551,2017-09-05T10:16:00,7036.439551
7035.343229,2017-09-05T10:17:00,7035.343229
7036.615723,2017-09-05T10:18:00,7036.615723
7036.145931,2017-09-05T10:19:00,7036.145931
7036.537467,2017-09-05T10:20:00,7036.537467
7036.224382,2017-09-05T10:21:00,7036.224382
7036.322266,2017-09-05T10:22:00,7036.322266
7036.322266,2017-09-05T10:23:00,7036.322266
7036.361393,2017-09-05T10:24:00,7036.361393
7036.576595,2017-09-05T10:25:00,7036.576595
7036.361393,2017-09-05T10:26:00,7036.361393
7036.576595,2017-09-05T10:27:00,7036.576595
7036.361393,2017-09-05T10:28:00,7036.361393
7036.576595,2017-09-05T10:29:00,7036.576595
7036.322266,2017-09-05T10:30:00,7036.322266
7036.322266,2017-09-05T10:31:00,7036.322266
7036.361393,2017-09-05T10:32:00,7036.361393
7036.576595,2017-09-05T10:33:00,7036.576595
7036.322266,2017-09-05T10:34:00,7036.322266
7036.322266,2017-09-05T10:35:00,7036.322266
7036.361393,2017-09-05T10:36:00,7036.361393
7036.576595,2017-09-05T10:37:00,7036.576595
7035.382422,2017-09-05T10:38:00,7035.382422
7037.418278,2017-09-05T10:39:00,7037.418278
7036.36141,2017-09-05T10:40:00,7036.36141
7036.322266,2017-09-05T10:41:00,7036.322266
7036.322266,2017-09-05T10:42:00,7036.322266
7036.322266,2017-09-05T10:43:00,7036.322266
7036.322266,2017-09-05T10:44:00,7036.322266
7037.173763,2017-09-05T10:45:00,7037.173763
7036.337195,2017-09-05T10:46:00,7036.337195
7036.322266,2017-09-05T10:47:00,7036.322266
7036.322266,2017-09-05T10:48:00,7036.322266
7036.322266,2017-09-05T10:49:00,7036.322266
7036.322266,2017-09-05T10:50:00,7036.322266
7036.033219,2017-09-05T10:51:00,7036.033219
7036.317367,2017-09-05T10:52:00,7036.317367
7036.322266,2017-09-05T10:53:00,7036.322266
7036.322266,2017-09-05T10:54:00,7036.322266
7036.322266,2017-09-05T10:55:00,7036.322266
7037.47701,2017-09-05T10:56:00,7037.47701
7037.37915,2017-09-05T10:57:00,7037.37915
7036.953687,2017-09-05T10:58:00,7036.953687
7037.026904,2017-09-05T10:59:00,7037.026904
7036.072412,2017-09-05T11:00:00,7036.072412
7036.322266,2017-09-05T11:01:00,7036.322266
7036.278174,2017-09-05T11:02:00,7036.278174
7036.072412,2017-09-05T11:03:00,7036.072412
7036.278174,2017-09-05T11:04:00,7036.278174
7036.072412,2017-09-05T11:05:00,7036.072412
7036.322266,2017-09-05T11:06:00,7036.322266
7036.322266,2017-09-05T11:07:00,7036.322266
7036.322266,2017-09-05T11:08:00,7036.322266
7036.278174,2017-09-05T11:09:00,7036.278174
7036.072412,2017-09-05T11:10:00,7036.072412
7036.322266,2017-09-05T11:11:00,7036.322266
7036.322266,2017-09-05T11:12:00,7036.322266
7036.322266,2017-09-05T11:13:00,7036.322266
7037.115039,2017-09-05T11:14:00,7037.115039
7036.0479,2017-09-05T11:15:00,7036.0479
7036.317367,2017-09-05T11:16:00,7036.317367
7036.033219,2017-09-05T11:17:00,7036.033219
7036.317367,2017-09-05T11:18:00,7036.317367
7036.033219,2017-09-05T11:19:00,7036.033219
7036.317367,2017-09-05T11:20:00,7036.317367
7036.322266,2017-09-05T11:21:00,7036.322266
7035.370811,2017-09-05T11:22:00,7035.370811
7036.053084,2017-09-05T11:23:00,7036.053084
7036.322266,2017-09-05T11:24:00,7036.322266
7036.322266,2017-09-05T11:25:00,7036.322266
7036.322266,2017-09-05T11:26:00,7036.322266
7036.02832,2017-09-05T11:27:00,7036.02832
7036.02832,2017-09-05T11:28:00,7036.02832
7036.322266,2017-09-05T11:29:00,7036.322266
7037.203125,2017-09-05T11:30:00,7037.203125
7036.02832,2017-09-05T11:31:00,7036.02832
7036.909668,2017-09-05T11:32:00,7036.909668
7036.322266,2017-09-05T11:33:00,7036.322266
7036.322266,2017-09-05T11:34:00,7036.322266
7036.322266,2017-09-05T11:35:00,7036.322266
7036.909668,2017-09-05T11:36:00,7036.909668
7041.25625,2017-09-05T11:37:00,7041.25625
7042.391927,2017-09-05T11:38:00,7042.391927
7042.783447,2017-09-05T11:39:00,7042.783447
7043.370605,2017-09-05T11:40:00,7043.370605
7043.077148,2017-09-05T11:41:00,7043.077148
7045.132813,2017-09-05T11:42:00,7045.132813
7045.132813,2017-09-05T11:43:00,7045.132813
7045.132813,2017-09-05T11:44:00,7045.132813
7042.881348,2017-09-05T11:45:00,7042.881348
7044.98584,2017-09-05T11:46:00,7044.98584
7043.077148,2017-09-05T11:47:00,7043.077148
7044.54541,2017-09-05T11:48:00,7044.54541
