UNH_YTP.R1014.LI408.OL,DATETIME,Level
2400.927897,2017-09-07T09:01:00,2400.927897
2408.990234,2017-09-07T09:02:00,2408.990234
2417.254232,2017-09-07T09:03:00,2417.254232
2426.425293,2017-09-07T09:04:00,2426.425293
2435.616553,2017-09-07T09:05:00,2435.616553
2445.472656,2017-09-07T09:06:00,2445.472656
2453.33374,2017-09-07T09:07:00,2453.33374
2464.293762,2017-09-07T09:08:00,2464.293762
2423.704102,2017-09-07T09:09:00,2423.704102
2423.704102,2017-09-07T09:10:00,2423.704102
2424.006592,2017-09-07T09:11:00,2424.006592
2423.401855,2017-09-07T09:12:00,2423.401855
2423.401855,2017-09-07T09:13:00,2423.401855
2453.33374,2017-09-07T09:14:00,2453.33374
2453.434489,2017-09-07T09:15:00,2453.434489
2453.434489,2017-09-07T09:16:00,2453.434489
2437.385254,2017-09-07T09:17:00,2437.385254
2443.557943,2017-09-07T09:18:00,2443.557943
2450.612712,2017-09-07T09:19:00,2450.612712
2457.264323,2017-09-07T09:20:00,2457.264323
2464.671875,2017-09-07T09:21:00,2464.671875
2473.086995,2017-09-07T09:22:00,2473.086995
2512.593262,2017-09-07T09:23:00,2512.593262
2512.593262,2017-09-07T09:24:00,2512.593262
2512.386727,2017-09-07T09:25:00,2512.386727
2541.925452,2017-09-07T09:26:00,2541.925452
2542.217859,2017-09-07T09:27:00,2542.217859
2541.930489,2017-09-07T09:28:00,2541.930489
2557.067871,2017-09-07T09:29:00,2557.067871
2545.427612,2017-09-07T09:30:00,2545.427612
2571.549805,2017-09-07T09:31:00,2571.549805
2706.50092,2017-09-07T09:32:00,2706.50092
2713.056576,2017-09-07T09:33:00,2713.056576
2719.625596,2017-09-07T09:34:00,2719.625596
2725.835657,2017-09-07T09:35:00,2725.835657
2730.642822,2017-09-07T09:36:00,2730.642822
2735.556128,2017-09-07T09:37:00,2735.556128
2743.008655,2017-09-07T09:38:00,2743.008655
2749.584912,2017-09-07T09:39:00,2749.584912
2755.284033,2017-09-07T09:40:00,2755.284033
2761.512256,2017-09-07T09:41:00,2761.512256
2767.377783,2017-09-07T09:42:00,2767.377783
2773.605938,2017-09-07T09:43:00,2773.605938
2779.672994,2017-09-07T09:44:00,2779.672994
2785.231104,2017-09-07T09:45:00,2785.231104
2790.391028,2017-09-07T09:46:00,2790.391028
2795.792036,2017-09-07T09:47:00,2795.792036
2800.958,2017-09-07T09:48:00,2800.958
2807.372595,2017-09-07T09:49:00,2807.372595
2812.704077,2017-09-07T09:50:00,2812.704077
2818.050582,2017-09-07T09:51:00,2818.050582
2823.492554,2017-09-07T09:52:00,2823.492554
2829.141317,2017-09-07T09:53:00,2829.141317
2836.02467,2017-09-07T09:54:00,2836.02467
2841.512109,2017-09-07T09:55:00,2841.512109
2848.118365,2017-09-07T09:56:00,2848.118365
2854.94624,2017-09-07T09:57:00,2854.94624
2861.305688,2017-09-07T09:58:00,2861.305688
2867.957292,2017-09-07T09:59:00,2867.957292
2874.296338,2017-09-07T10:00:00,2874.296338
2880.242529,2017-09-07T10:01:00,2880.242529
2887.135791,2017-09-07T10:02:00,2887.135791
2893.36416,2017-09-07T10:03:00,2893.36416
2900.136475,2017-09-07T10:04:00,2900.136475
2906.183447,2017-09-07T10:05:00,2906.183447
2913.076953,2017-09-07T10:06:00,2913.076953
2918.942383,2017-09-07T10:07:00,2918.942383
2926.31958,2017-09-07T10:08:00,2926.31958
2933.092139,2017-09-07T10:09:00,2933.092139
2940.348438,2017-09-07T10:10:00,2940.348438
2947.483594,2017-09-07T10:11:00,2947.483594
2954.255957,2017-09-07T10:12:00,2954.255957
2961.300562,2017-09-07T10:13:00,2961.300562
2967.619531,2017-09-07T10:14:00,2967.619531
2974.513037,2017-09-07T10:15:00,2974.513037
2981.346069,2017-09-07T10:16:00,2981.346069
2987.15105,2017-09-07T10:17:00,2987.15105
2993.439648,2017-09-07T10:18:00,2993.439648
3000.272754,2017-09-07T10:19:00,3000.272754
3006.984749,2017-09-07T10:20:00,3006.984749
3012.547819,2017-09-07T10:21:00,3012.547819
3020.61027,2017-09-07T10:22:00,3020.61027
3028.027637,2017-09-07T10:23:00,3028.027637
3033.974007,2017-09-07T10:24:00,3033.974007
3041.270459,2017-09-07T10:25:00,3041.270459
3048.284928,2017-09-07T10:26:00,3048.284928
3055.279118,2017-09-07T10:27:00,3055.279118
3063.58335,2017-09-07T10:28:00,3063.58335
3070.033244,2017-09-07T10:29:00,3070.033244
3076.67478,2017-09-07T10:30:00,3076.67478
3083.014063,2017-09-07T10:31:00,3083.014063
3089.141553,2017-09-07T10:32:00,3089.141553
3096.720166,2017-09-07T10:33:00,3096.720166
3102.817537,2017-09-07T10:34:00,3102.817537
3110.265117,2017-09-07T10:35:00,3110.265117
3117.360091,2017-09-07T10:36:00,3117.360091
3124.959001,2017-09-07T10:37:00,3124.959001
3132.477279,2017-09-07T10:38:00,3132.477279
3139.483428,2017-09-07T10:39:00,3139.483428
3147.75568,2017-09-07T10:40:00,3147.75568
3155.17321,2017-09-07T10:41:00,3155.17321
3163.054395,2017-09-07T10:42:00,3163.054395
3170.370898,2017-09-07T10:43:00,3170.370898
3178.252116,2017-09-07T10:44:00,3178.252116
3185.266536,2017-09-07T10:45:00,3185.266536
3192.321012,2017-09-07T10:46:00,3192.321012
3199.476383,2017-09-07T10:47:00,3199.476383
3205.527305,2017-09-07T10:48:00,3205.527305
3213.243359,2017-09-07T10:49:00,3213.243359
3219.955273,2017-09-07T10:50:00,3219.955273
3226.788428,2017-09-07T10:51:00,3226.788428
3234.498014,2017-09-07T10:52:00,3234.498014
3240.847135,2017-09-07T10:53:00,3240.847135
3247.216414,2017-09-07T10:54:00,3247.216414
3254.163963,2017-09-07T10:55:00,3254.163963
3260.953137,2017-09-07T10:56:00,3260.953137
3268.179004,2017-09-07T10:57:00,3268.179004
3274.815259,2017-09-07T10:58:00,3274.815259
3281.224866,2017-09-07T10:59:00,3281.224866
3288.738342,2017-09-07T11:00:00,3288.738342
3295.420178,2017-09-07T11:01:00,3295.420178
3302.646069,2017-09-07T11:02:00,3302.646069
3309.2979,2017-09-07T11:03:00,3309.2979
3315.994617,2017-09-07T11:04:00,3315.994617
3323.568091,2017-09-07T11:05:00,3323.568091
3331.307983,2017-09-07T11:06:00,3331.307983
3338.685522,2017-09-07T11:07:00,3338.685522
3346.531262,2017-09-07T11:08:00,3346.531262
3354.135425,2017-09-07T11:09:00,3354.135425
3362.464722,2017-09-07T11:10:00,3362.464722
3368.330273,2017-09-07T11:11:00,3368.330273
3376.448022,2017-09-07T11:12:00,3376.448022
3383.689246,2017-09-07T11:13:00,3383.689246
3390.507056,2017-09-07T11:14:00,3390.507056
3397.551624,2017-09-07T11:15:00,3397.551624
3403.659192,2017-09-07T11:16:00,3403.659192
3410.885059,2017-09-07T11:17:00,3410.885059
3417.566663,2017-09-07T11:18:00,3417.566663
3424.853027,2017-09-07T11:19:00,3424.853027
3432.684094,2017-09-07T11:20:00,3432.684094
3439.879736,2017-09-07T11:21:00,3439.879736
3445.941736,2017-09-07T11:22:00,3445.941736
3452.306201,2017-09-07T11:23:00,3452.306201
3458.927344,2017-09-07T11:24:00,3458.927344
3464.959094,2017-09-07T11:25:00,3464.959094
3470.748828,2017-09-07T11:26:00,3470.748828
3477.354871,2017-09-07T11:27:00,3477.354871
3483.114844,2017-09-07T11:28:00,3483.114844
3489.131482,2017-09-07T11:29:00,3489.131482
3494.686987,2017-09-07T11:30:00,3494.686987
3501.005707,2017-09-07T11:31:00,3501.005707
3506.712313,2017-09-07T11:32:00,3506.712313
3512.845174,2017-09-07T11:33:00,3512.845174
3519.542017,2017-09-07T11:34:00,3519.542017
3525.412756,2017-09-07T11:35:00,3525.412756
3530.854858,2017-09-07T11:36:00,3530.854858
3536.946932,2017-09-07T11:37:00,3536.946932
3542.712154,2017-09-07T11:38:00,3542.712154
3548.622363,2017-09-07T11:39:00,3548.622363
3554.003939,2017-09-07T11:40:00,3554.003939
3559.809066,2017-09-07T11:41:00,3559.809066
3565.190885,2017-09-07T11:42:00,3565.190885
3570.552425,2017-09-07T11:43:00,3570.552425
3575.728838,2017-09-07T11:44:00,3575.728838
3582.223047,2017-09-07T11:45:00,3582.223047
3586.969824,2017-09-07T11:46:00,3586.969824
3592.593286,2017-09-07T11:47:00,3592.593286
3598.337671,2017-09-07T11:48:00,3598.337671
3604.898779,2017-09-07T11:49:00,3604.898779
3609.947876,2017-09-07T11:50:00,3609.947876
3615.480518,2017-09-07T11:51:00,3615.480518
3621.503486,2017-09-07T11:52:00,3621.503486
3626.818774,2017-09-07T11:53:00,3626.818774
3632.50271,2017-09-07T11:54:00,3632.50271
3637.975073,2017-09-07T11:55:00,3637.975073
3643.689233,2017-09-07T11:56:00,3643.689233
3648.617334,2017-09-07T11:57:00,3648.617334
3655.359766,2017-09-07T11:58:00,3655.359766
3661.225122,2017-09-07T11:59:00,3661.225122
3666.576611,2017-09-07T12:00:00,3666.576611
3672.814966,2017-09-07T12:01:00,3672.814966
3678.488826,2017-09-07T12:02:00,3678.488826
3684.248523,2017-09-07T12:03:00,3684.248523
3690.794368,2017-09-07T12:04:00,3690.794368
3696.629533,2017-09-07T12:05:00,3696.629533
3703.099834,2017-09-07T12:06:00,3703.099834
3709.247461,2017-09-07T12:07:00,3709.247461
3716.100332,2017-09-07T12:08:00,3716.100332
3721.361035,2017-09-07T12:09:00,3721.361035
3727.770723,2017-09-07T12:10:00,3727.770723
3732.056458,2017-09-07T12:11:00,3732.056458
3737.914551,2017-09-07T12:12:00,3737.914551
3744.036926,2017-09-07T12:13:00,3744.036926
3750.461853,2017-09-07T12:14:00,3750.461853
3756.256877,2017-09-07T12:15:00,3756.256877
3762.555623,2017-09-07T12:16:00,3762.555623
3767.846344,2017-09-07T12:17:00,3767.846344
3773.288513,2017-09-07T12:18:00,3773.288513
3779.789063,2017-09-07T12:19:00,3779.789063
3785.533549,2017-09-07T12:20:00,3785.533549
3793.621297,2017-09-07T12:21:00,3793.621297
3800.802043,2017-09-07T12:22:00,3800.802043
3807.264557,2017-09-07T12:23:00,3807.264557
3812.719279,2017-09-07T12:24:00,3812.719279
3820.348315,2017-09-07T12:25:00,3820.348315
3825.820679,2017-09-07T12:26:00,3825.820679
3832.472412,2017-09-07T12:27:00,3832.472412
3839.842041,2017-09-07T12:28:00,3839.842041
3846.984985,2017-09-07T12:29:00,3846.984985
3853.812846,2017-09-07T12:30:00,3853.812846
3860.489421,2017-09-07T12:31:00,3860.489421
3867.695353,2017-09-07T12:32:00,3867.695353
3874.397359,2017-09-07T12:33:00,3874.397359
3882.15743,2017-09-07T12:34:00,3882.15743
3889.161743,2017-09-07T12:35:00,3889.161743
3897.627197,2017-09-07T12:36:00,3897.627197
3903.67395,2017-09-07T12:37:00,3903.67395
3912.366516,2017-09-07T12:38:00,3912.366516
3922.041626,2017-09-07T12:39:00,3922.041626
3930.204915,2017-09-07T12:40:00,3930.204915
3939.108789,2017-09-07T12:41:00,3939.108789
3946.969629,2017-09-07T12:42:00,3946.969629
3956.584412,2017-09-07T12:43:00,3956.584412
3963.878296,2017-09-07T12:44:00,3963.878296
3971.776978,2017-09-07T12:45:00,3971.776978
3979.814412,2017-09-07T12:46:00,3979.814412
3987.858837,2017-09-07T12:47:00,3987.858837
3995.223535,2017-09-07T12:48:00,3995.223535
4002.379167,2017-09-07T12:49:00,4002.379167
4009.615365,2017-09-07T12:50:00,4009.615365
4016.871484,2017-09-07T12:51:00,4016.871484
4022.999202,2017-09-07T12:52:00,4022.999202
4031.30332,2017-09-07T12:53:00,4031.30332
4038.640039,2017-09-07T12:54:00,4038.640039
4045.33195,2017-09-07T12:55:00,4045.33195
3939.314316,2017-09-07T12:56:00,3939.314316
4058.897227,2017-09-07T12:57:00,4058.897227
4066.153288,2017-09-07T12:58:00,4066.153288
4073.167969,2017-09-07T12:59:00,4073.167969
3969.282471,2017-09-07T13:00:00,3969.282471
3969.282471,2017-09-07T13:01:00,3969.282471
4091.802083,2017-09-07T13:02:00,4091.802083
4097.887285,2017-09-07T13:03:00,4097.887285
3986.637109,2017-09-07T13:04:00,3986.637109
3998.609863,2017-09-07T13:05:00,3998.609863
3998.89196,2017-09-07T13:06:00,3998.89196
4121.285742,2017-09-07T13:07:00,4121.285742
3998.912109,2017-09-07T13:08:00,3998.912109
4028.239746,2017-09-07T13:09:00,4028.239746
4028.239746,2017-09-07T13:10:00,4028.239746
4028.421094,2017-09-07T13:11:00,4028.421094
4028.360645,2017-09-07T13:12:00,4028.360645
4046.198877,2017-09-07T13:13:00,4046.198877
4058.453727,2017-09-07T13:14:00,4058.453727
4157.666836,2017-09-07T13:15:00,4157.666836
4162.29834,2017-09-07T13:16:00,4162.29834
4165.56377,2017-09-07T13:17:00,4165.56377
4168.974395,2017-09-07T13:18:00,4168.974395
4172.518115,2017-09-07T13:19:00,4172.518115
4177.05306,2017-09-07T13:20:00,4177.05306
4178.84694,2017-09-07T13:21:00,4178.84694
4182.757357,2017-09-07T13:22:00,4182.757357
4185.296777,2017-09-07T13:23:00,4185.296777
4187.71569,2017-09-07T13:24:00,4187.71569
4191.913062,2017-09-07T13:25:00,4191.913062
4194.28623,2017-09-07T13:26:00,4194.28623
4197.995085,2017-09-07T13:27:00,4197.995085
4202.006576,2017-09-07T13:28:00,4202.006576
4207.287305,2017-09-07T13:29:00,4207.287305
4210.08877,2017-09-07T13:30:00,4210.08877
4215.329557,2017-09-07T13:31:00,4215.329557
4220.287646,2017-09-07T13:32:00,4220.287646
4225.306771,2017-09-07T13:33:00,4225.306771
4229.50918,2017-09-07T13:34:00,4229.50918
4234.9521,2017-09-07T13:35:00,4234.9521
4240.121973,2017-09-07T13:36:00,4240.121973
4245.604264,2017-09-07T13:37:00,4245.604264
4251.006315,2017-09-07T13:38:00,4251.006315
4255.813411,2017-09-07T13:39:00,4255.813411
4261.890605,2017-09-07T13:40:00,4261.890605
4267.136548,2017-09-07T13:41:00,4267.136548
4271.90332,2017-09-07T13:42:00,4271.90332
4279.553584,2017-09-07T13:43:00,4279.553584
4286.909253,2017-09-07T13:44:00,4286.909253
4296.095426,2017-09-07T13:45:00,4296.095426
4305.508285,2017-09-07T13:46:00,4305.508285
4315.656991,2017-09-07T13:47:00,4315.656991
4324.732397,2017-09-07T13:48:00,4324.732397
4335.374927,2017-09-07T13:49:00,4335.374927
4345.079956,2017-09-07T13:50:00,4345.079956
4354.724976,2017-09-07T13:51:00,4354.724976
4363.750049,2017-09-07T13:52:00,4363.750049
4375.057397,2017-09-07T13:53:00,4375.057397
4385.684766,2017-09-07T13:54:00,4385.684766
4397.128662,2017-09-07T13:55:00,4397.128662
4408.617456,2017-09-07T13:56:00,4408.617456
4418.95769,2017-09-07T13:57:00,4418.95769
4429.811743,2017-09-07T13:58:00,4429.811743
4439.547021,2017-09-07T13:59:00,4439.547021
4450.370825,2017-09-07T14:00:00,4450.370825
4461.255566,2017-09-07T14:01:00,4461.255566
4471.565137,2017-09-07T14:02:00,4471.565137
4482.993433,2017-09-07T14:03:00,4482.993433
4493.621729,2017-09-07T14:04:00,4493.621729
4504.490479,2017-09-07T14:05:00,4504.490479
4515.374731,2017-09-07T14:06:00,4515.374731
4526.561768,2017-09-07T14:07:00,4526.561768
4537.581787,2017-09-07T14:08:00,4537.581787
4548.76853,2017-09-07T14:09:00,4548.76853
4560.091333,2017-09-07T14:10:00,4560.091333
4571.308081,2017-09-07T14:11:00,4571.308081
4582.682568,2017-09-07T14:12:00,4582.682568
4593.984432,2017-09-07T14:13:00,4593.984432
4604.682023,2017-09-07T14:14:00,4604.682023
4615.264168,2017-09-07T14:15:00,4615.264168
4625.473315,2017-09-07T14:16:00,4625.473315
4635.450366,2017-09-07T14:17:00,4635.450366
4645.315947,2017-09-07T14:18:00,4645.315947
4656.16106,2017-09-07T14:19:00,4656.16106
4666.0021,2017-09-07T14:20:00,4666.0021
4675.568359,2017-09-07T14:21:00,4675.568359
4686.425659,2017-09-07T14:22:00,4686.425659
4696.20625,2017-09-07T14:23:00,4696.20625
4706.349976,2017-09-07T14:24:00,4706.349976
4716.899072,2017-09-07T14:25:00,4716.899072
4726.803809,2017-09-07T14:26:00,4726.803809
4736.157773,2017-09-07T14:27:00,4736.157773
4746.758293,2017-09-07T14:28:00,4746.758293
4757.723169,2017-09-07T14:29:00,4757.723169
4767.31748,2017-09-07T14:30:00,4767.31748
4777.571973,2017-09-07T14:31:00,4777.571973
4788.154004,2017-09-07T14:32:00,4788.154004
4798.735653,2017-09-07T14:33:00,4798.735653
4808.702539,2017-09-07T14:34:00,4808.702539
4819.880054,2017-09-07T14:35:00,4819.880054
4830.416621,2017-09-07T14:36:00,4830.416621
4840.827401,2017-09-07T14:37:00,4840.827401
4851.106803,2017-09-07T14:38:00,4851.106803
4861.623242,2017-09-07T14:39:00,4861.623242
4872.679175,2017-09-07T14:40:00,4872.679175
4883.050847,2017-09-07T14:41:00,4883.050847
4893.545703,2017-09-07T14:42:00,4893.545703
4905.579248,2017-09-07T14:43:00,4905.579248
4916.463379,2017-09-07T14:44:00,4916.463379
4927.347607,2017-09-07T14:45:00,4927.347607
4937.9604,2017-09-07T14:46:00,4937.9604
4948.345703,2017-09-07T14:47:00,4948.345703
4959.396305,2017-09-07T14:48:00,4959.396305
4969.706315,2017-09-07T14:49:00,4969.706315
4979.874967,2017-09-07T14:50:00,4979.874967
4989.771419,2017-09-07T14:51:00,4989.771419
4999.829378,2017-09-07T14:52:00,4999.829378
5009.534587,2017-09-07T14:53:00,5009.534587
5018.907145,2017-09-07T14:54:00,5018.907145
5028.471745,2017-09-07T14:55:00,5028.471745
5037.955485,2017-09-07T14:56:00,5037.955485
5048.093734,2017-09-07T14:57:00,5048.093734
5058.101318,2017-09-07T14:58:00,5058.101318
5067.776302,2017-09-07T14:59:00,5067.776302
5077.642529,2017-09-07T15:00:00,5077.642529
5087.811621,2017-09-07T15:01:00,5087.811621
5097.708431,2017-09-07T15:02:00,5097.708431
5108.148926,2017-09-07T15:03:00,5108.148926
5118.075911,2017-09-07T15:04:00,5118.075911
5127.448649,2017-09-07T15:05:00,5127.448649
5134.331787,2017-09-07T15:06:00,5134.331787
5140.156836,2017-09-07T15:07:00,5140.156836
5145.820866,2017-09-07T15:08:00,5145.820866
5151.263249,2017-09-07T15:09:00,5151.263249
5156.514209,2017-09-07T15:10:00,5156.514209
5162.420036,2017-09-07T15:11:00,5162.420036
5168.19458,2017-09-07T15:12:00,5168.19458
5173.445052,2017-09-07T15:13:00,5173.445052
5179.159277,2017-09-07T15:14:00,5179.159277
5185.01473,2017-09-07T15:15:00,5185.01473
5190.376514,2017-09-07T15:16:00,5190.376514
5195.899186,2017-09-07T15:17:00,5195.899186
5201.260791,2017-09-07T15:18:00,5201.260791
5206.783464,2017-09-07T15:19:00,5206.783464
5212.570642,2017-09-07T15:20:00,5212.570642
5217.786584,2017-09-07T15:21:00,5217.786584
5223.65944,2017-09-07T15:22:00,5223.65944
5229.554948,2017-09-07T15:23:00,5229.554948
5235.304606,2017-09-07T15:24:00,5235.304606
5241.018522,2017-09-07T15:25:00,5241.018522
5245.473242,2017-09-07T15:26:00,5245.473242
5251.520117,2017-09-07T15:27:00,5251.520117
5256.599414,2017-09-07T15:28:00,5256.599414
5261.920645,2017-09-07T15:29:00,5261.920645
5268.088184,2017-09-07T15:30:00,5268.088184
5272.945964,2017-09-07T15:31:00,5272.945964
5278.972917,2017-09-07T15:32:00,5278.972917
5284.757878,2017-09-07T15:33:00,5284.757878
5289.897754,2017-09-07T15:34:00,5289.897754
5295.178711,2017-09-07T15:35:00,5295.178711
5300.620833,2017-09-07T15:36:00,5300.620833
5306.204036,2017-09-07T15:37:00,5306.204036
5311.595898,2017-09-07T15:38:00,5311.595898
5317.189453,2017-09-07T15:39:00,5317.189453
5321.531035,2017-09-07T15:40:00,5321.531035
5328.134033,2017-09-07T15:41:00,5328.134033
5333.757422,2017-09-07T15:42:00,5333.757422
5339.804297,2017-09-07T15:43:00,5339.804297
5345.805908,2017-09-07T15:44:00,5345.805908
5351.051709,2017-09-07T15:45:00,5351.051709
5356.684339,2017-09-07T15:46:00,5356.684339
5362.334025,2017-09-07T15:47:00,5362.334025
5367.831421,2017-09-07T15:48:00,5367.831421
5373.865957,2017-09-07T15:49:00,5373.865957
5378.302938,2017-09-07T15:50:00,5378.302938
5384.152275,2017-09-07T15:51:00,5384.152275
5389.897909,2017-09-07T15:52:00,5389.897909
5395.344849,2017-09-07T15:53:00,5395.344849
5401.678849,2017-09-07T15:54:00,5401.678849
5407.136344,2017-09-07T15:55:00,5407.136344
5412.578727,2017-09-07T15:56:00,5412.578727
5418.912736,2017-09-07T15:57:00,5418.912736
5424.66696,2017-09-07T15:58:00,5424.66696
5429.781602,2017-09-07T15:59:00,5429.781602
5435.647266,2017-09-07T16:00:00,5435.647266
5441.648804,2017-09-07T16:01:00,5441.648804
5447.257275,2017-09-07T16:02:00,5447.257275
5453.273657,2017-09-07T16:03:00,5453.273657
5459.744019,2017-09-07T16:04:00,5459.744019
5465.27666,2017-09-07T16:05:00,5465.27666
5471.232832,2017-09-07T16:06:00,5471.232832
5477.134619,2017-09-07T16:07:00,5477.134619
5482.888281,2017-09-07T16:08:00,5482.888281
5488.592358,2017-09-07T16:09:00,5488.592358
5494.961629,2017-09-07T16:10:00,5494.961629
5501.144751,2017-09-07T16:11:00,5501.144751
5506.042871,2017-09-07T16:12:00,5506.042871
5512.215918,2017-09-07T16:13:00,5512.215918
5518.676621,2017-09-07T16:14:00,5518.676621
5525.034806,2017-09-07T16:15:00,5525.034806
5531.414551,2017-09-07T16:16:00,5531.414551
5538.610303,2017-09-07T16:17:00,5538.610303
5543.976709,2017-09-07T16:18:00,5543.976709
5550.628149,2017-09-07T16:19:00,5550.628149
5557.279932,2017-09-07T16:20:00,5557.279932
5564.022046,2017-09-07T16:21:00,5564.022046
5571.278394,2017-09-07T16:22:00,5571.278394
5577.854321,2017-09-07T16:23:00,5577.854321
5583.598828,2017-09-07T16:24:00,5583.598828
5592.030898,2017-09-07T16:25:00,5592.030898
5598.695939,2017-09-07T16:26:00,5598.695939
5606.894775,2017-09-07T16:27:00,5606.894775
5613.727539,2017-09-07T16:28:00,5613.727539
5619.472168,2017-09-07T16:29:00,5619.472168
5627.635254,2017-09-07T16:30:00,5627.635254
5635.496094,2017-09-07T16:31:00,5635.496094
5642.752441,2017-09-07T16:32:00,5642.752441
5650.008301,2017-09-07T16:33:00,5650.008301
5657.566895,2017-09-07T16:34:00,5657.566895
5665.125977,2017-09-07T16:35:00,5665.125977
5673.289063,2017-09-07T16:36:00,5673.289063
5679.033366,2017-09-07T16:37:00,5679.033366
5686.793376,2017-09-07T16:38:00,5686.793376
5695.410238,2017-09-07T16:39:00,5695.410238
5701.658773,2017-09-07T16:40:00,5701.658773
5709.418783,2017-09-07T16:41:00,5709.418783
5715.717367,2017-09-07T16:42:00,5715.717367
5723.225586,2017-09-07T16:43:00,5723.225586
5729.121826,2017-09-07T16:44:00,5729.121826
5735.57194,2017-09-07T16:45:00,5735.57194
5741.61849,2017-09-07T16:46:00,5741.61849
5747.766113,2017-09-07T16:47:00,5747.766113
5753.409668,2017-09-07T16:48:00,5753.409668
5759.456706,2017-09-07T16:49:00,5759.456706
5765.806152,2017-09-07T16:50:00,5765.806152
5770.039063,2017-09-07T16:51:00,5770.039063
5772.860758,2017-09-07T16:52:00,5772.860758
5776.79126,2017-09-07T16:53:00,5776.79126
5779.5625,2017-09-07T16:54:00,5779.5625
5783.744873,2017-09-07T16:55:00,5783.744873
5786.314616,2017-09-07T16:56:00,5786.314616
5789.640706,2017-09-07T16:57:00,5789.640706
5792.815267,2017-09-07T16:58:00,5792.815267
5795.486084,2017-09-07T16:59:00,5795.486084
5799.114014,2017-09-07T17:00:00,5799.114014
5801.43221,2017-09-07T17:01:00,5801.43221
5804.657064,2017-09-07T17:02:00,5804.657064
5807.327474,2017-09-07T17:03:00,5807.327474
5809.947917,2017-09-07T17:04:00,5809.947917
5813.223145,2017-09-07T17:05:00,5813.223145
5815.087646,2017-09-07T17:06:00,5815.087646
5817.581909,2017-09-07T17:07:00,5817.581909
5821.235514,2017-09-07T17:08:00,5821.235514
5823.251628,2017-09-07T17:09:00,5823.251628
5826.275065,2017-09-07T17:10:00,5826.275065
5829.09668,2017-09-07T17:11:00,5829.09668
5831.71696,2017-09-07T17:12:00,5831.71696
5834.438151,2017-09-07T17:13:00,5834.438151
5836.95752,2017-09-07T17:14:00,5836.95752
5839.577799,2017-09-07T17:15:00,5839.577799
5841.895671,2017-09-07T17:16:00,5841.895671
5844.415202,2017-09-07T17:17:00,5844.415202
5847.136393,2017-09-07T17:18:00,5847.136393
5849.655762,2017-09-07T17:19:00,5849.655762
5851.873047,2017-09-07T17:20:00,5851.873047
5854.594238,2017-09-07T17:21:00,5854.594238
5857.416178,2017-09-07T17:22:00,5857.416178
5859.348136,2017-09-07T17:23:00,5859.348136
5862.107511,2017-09-07T17:24:00,5862.107511
5864.193652,2017-09-07T17:25:00,5864.193652
5866.944914,2017-09-07T17:26:00,5866.944914
5869.857528,2017-09-07T17:27:00,5869.857528
5872.371851,2017-09-07T17:28:00,5872.371851
5874.377238,2017-09-07T17:29:00,5874.377238
5876.935195,2017-09-07T17:30:00,5876.935195
5879.940527,2017-09-07T17:31:00,5879.940527
5882.449731,2017-09-07T17:32:00,5882.449731
5884.869019,2017-09-07T17:33:00,5884.869019
5887.544531,2017-09-07T17:34:00,5887.544531
5889.751831,2017-09-07T17:35:00,5889.751831
5892.125024,2017-09-07T17:36:00,5892.125024
5894.800806,2017-09-07T17:37:00,5894.800806
5897.521997,2017-09-07T17:38:00,5897.521997
5898.887305,2017-09-07T17:39:00,5898.887305
5901.885547,2017-09-07T17:40:00,5901.885547
5903.422461,2017-09-07T17:41:00,5903.422461
5906.420703,2017-09-07T17:42:00,5906.420703
5907.942497,2017-09-07T17:43:00,5907.942497
5910.048633,2017-09-07T17:44:00,5910.048633
5911.580509,2017-09-07T17:45:00,5911.580509
5914.296663,2017-09-07T17:46:00,5914.296663
5916.705526,2017-09-07T17:47:00,5916.705526
5918.525537,2017-09-07T17:48:00,5918.525537
5920.691284,2017-09-07T17:49:00,5920.691284
5922.807894,2017-09-07T17:50:00,5922.807894
5924.924105,2017-09-07T17:51:00,5924.924105
5927.095817,2017-09-07T17:52:00,5927.095817
5929.270771,2017-09-07T17:53:00,5929.270771
5930.867041,2017-09-07T17:54:00,5930.867041
5933.031942,2017-09-07T17:55:00,5933.031942
5935.158228,2017-09-07T17:56:00,5935.158228
5937.576937,2017-09-07T17:57:00,5937.576937
5939.683309,2017-09-07T17:58:00,5939.683309
5941.497274,2017-09-07T17:59:00,5941.497274
5943.779972,2017-09-07T18:00:00,5943.779972
5946.032194,2017-09-07T18:01:00,5946.032194
5947.211719,2017-09-07T18:02:00,5947.211719
5949.530371,2017-09-07T18:03:00,5949.530371
5951.396777,2017-09-07T18:04:00,5951.396777
5954.287012,2017-09-07T18:05:00,5954.287012
5956.342773,2017-09-07T18:06:00,5956.342773
5958.700977,2017-09-07T18:07:00,5958.700977
5961.301237,2017-09-07T18:08:00,5961.301237
5963.014453,2017-09-07T18:09:00,5963.014453
5965.304004,2017-09-07T18:10:00,5965.304004
5967.287344,2017-09-07T18:11:00,5967.287344
5969.948177,2017-09-07T18:12:00,5969.948177
5971.923568,2017-09-07T18:13:00,5971.923568
5974.458945,2017-09-07T18:14:00,5974.458945
5976.176221,2017-09-07T18:15:00,5976.176221
5979.593213,2017-09-07T18:16:00,5979.593213
5980.651172,2017-09-07T18:17:00,5980.651172
5984.612158,2017-09-07T18:18:00,5984.612158
